Participant,Sex,Age,AgeGroup,AcquisitionAge,Univ.ProfNativeEngSpeakerYesNo,TrainingGroup,Word,PrePosttraining,OnsetMedialCoda,TrainedNewWord,VoicedUnvoiced,Phoneme,POA,Position,tierNumber,tiermeaning,HKUNativeSoundingYesNo,RUNativeSoundingYesNo,ComprehensionPerformanceT1T2,Column1,onset,offset,midpoint,midbottom,midtop,soundname,intervalname,F0_Max,F0_Average,midF0_max,midF0_avg,First_Formant,First_Formant_mid,Second_Formant,Second_Formant_mid,Third_Formant,Third_Formant_mid,Intensity_Max,Intensity_Max_mid,Intensity_Average,Intensity_Average_mid,Mid_Duration,Duration,Dur
1404,,,University Students,,,Yes,got,post,coda,trained,unvoiced,t,alveolar,coda,2, ,,,, ,0.7329,0.7595,0.7462,0.7374,0.7551,1404-got-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,693.1601,716.1665447,2552.925533,2499.93481,3488.832616,3337.834466,47.84727927,46.38982041,43.8826,44.6108,0.0177,0,0
1404,,,University Students,,,Yes,got,post,coda,trained,unvoiced,t,alveolar,onset,3, ,,,, ,0.4098,0.4573,0.4335,0.4177,0.4494,1404-got-2,null vbar,227.9236997,226.3168226,227.5446338,225.7118507,564.4896,662.6411566,1448.491275,1423.725302,2547.927397,2429.104027,66.93442949,65.04027873,64.1121,63.6406,0.0317,0,0
1404,,,University Students,,,Yes,got,post,coda,trained,unvoiced,t,alveolar,coda,3, ,,,, ,0.7329,0.7595,0.7462,0.7374,0.7551,1404-got-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,693.1601,716.1665447,2552.925533,2499.93481,3488.832616,3337.834466,47.84727927,46.38982041,43.8826,44.6108,0.0177,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1404,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,, ,0.4714,0.5878,0.5296,0.4908,0.5684,1404-tap-1,vowel,236.5086187,228.033944,228.8982578,224.4647714,798.7501,796.2965281,1736.509465,1769.223415,2892.903459,2837.931072,51.14931366,51.14931366,48.0872,49.9379,0.0776,0.11642032,116
1404,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,onset,2, ,,,, ,0.4101,0.4714,0.4408,0.4203,0.4612,1404-tap-1,asp,493.9446159,415.3637703,487.9706442,487.9706442,932.0323,946.5131514,1826.178671,1789.903147,2826.01898,2861.675891,46.79395159,44.98434065,42.3155,42.028,0.0409,0.0613147,61
1404,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,coda,2, ,,,, ,0.5878,0.6383,0.6131,0.5963,0.6299,1404-tap-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,847.1908,832.8286919,1772.549143,1797.723811,3045.917509,3075.9873,34.90581571,33.21122362,29.4914,29.5875,0.0336,0,0
1404,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,onset,3, ,,,, ,0.4101,0.4714,0.4408,0.4203,0.4612,1404-tap-1,null vbar,493.9446159,415.3637703,487.9706442,487.9706442,932.0323,946.5131514,1826.178671,1789.903147,2826.01898,2861.675891,46.79395159,44.98434065,42.3155,42.028,0.0409,0,0
1404,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,coda,3, ,,,, ,0.5878,0.6383,0.6131,0.5963,0.6299,1404-tap-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,847.1908,832.8286919,1772.549143,1797.723811,3045.917509,3075.9873,34.90581571,33.21122362,29.4914,29.5875,0.0336,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1404,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,, ,0.4271,0.6119,0.5195,0.4579,0.5811,1404-tap-2,vowel,236.6290334,225.8589685,221.0194161,219.3468585,827.3075,830.0833596,1704.52582,1649.821941,2286.261764,2296.909501,68.66143337,68.66143337,58.6201,60.4006,0.1232,0.18483892,185
1404,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,onset,2, ,,,, ,0.3661,0.4271,0.3966,0.3763,0.4169,1404-tap-2,asp,237.6759078,237.4710721,--undefined--,--undefined--,884.3012,866.1992313,1798.56479,1804.225797,2864.580373,2851.875909,60.34598836,59.76677599,58.0086,58.2079,0.0406,0.06095752,61
1404,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,coda,2, ,,,, ,0.7624,0.8125,0.7874,0.7707,0.8041,1404-tap-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,1395.5717,1221.893395,2685.515155,2110.351446,4167.381507,3578.691891,38.66230777,38.66230777,36.0322,36.5626,0.0334,0,0
1404,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,onset,3, ,,,, ,0.3661,0.4271,0.3966,0.3763,0.4169,1404-tap-2,null vbar,237.6759078,237.4710721,--undefined--,--undefined--,884.3012,866.1992313,1798.56479,1804.225797,2864.580373,2851.875909,60.34598836,59.76677599,58.0086,58.2079,0.0406,0,0
1404,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,coda,3, ,,,, ,0.7624,0.8125,0.7874,0.7707,0.8041,1404-tap-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1395.5717,1221.893395,2685.515155,2110.351446,4167.381507,3578.691891,38.66230777,38.66230777,36.0322,36.5626,0.0334,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,vowel,1, ,,,, ,0.7367,0.9848,0.8607,0.7781,0.9434,1408-back-1,vowel,180.9167365,167.4094128,172.7791157,159.3627875,1053.0452,987.9505347,1898.941517,1936.688083,2466.938932,2447.903114,54.31805917,52.83745002,43.6289,45.4791,0.1654,0.2480319,248
1408,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,onset,2, ,,,, ,0.7157,0.7367,0.7262,0.7192,0.7332,1408-back-1,null asp,180.6980753,180.6980753,--undefined--,--undefined--,678.5099,687.833816,1749.479396,1749.05057,2454.525446,2455.647475,52.25472145,52.25472145,49.4229,49.9227,0.014,0,0
1408,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,coda,2, ,,,, ,1.0728,1.1595,1.1162,1.0873,1.1451,1408-back-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,1050.1763,994.7645304,2037.287473,1989.92426,2928.716622,2708.980345,43.65675972,37.5315665,30.2154,29.5534,0.0578,0.08672904,87
1408,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,onset,3, ,,,, ,0.7157,0.7367,0.7262,0.7192,0.7332,1408-back-1,null vbar,180.6980753,180.6980753,--undefined--,--undefined--,678.5099,687.833816,1749.479396,1749.05057,2454.525446,2455.647475,52.25472145,52.25472145,49.4229,49.9227,0.014,0,0
1408,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,coda,3, ,,,, ,1.0728,1.1595,1.1162,1.0873,1.1451,1408-back-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1050.1763,994.7645304,2037.287473,1989.92426,2928.716622,2708.980345,43.65675972,37.5315665,30.2154,29.5534,0.0578,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,vowel,1, ,,,, ,0.4911,0.7621,0.6266,0.5363,0.7169,1408-back-2,vowel,96.94558965,89.74572051,95.35039951,87.7271623,997.8902,966.331915,1879.218904,1852.451382,2694.586744,2722.682994,65.64580864,65.14121302,58.0596,59.4734,0.1806,0.270927,271
1408,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,onset,2, ,,,, ,0.4675,0.4911,0.4793,0.4715,0.4872,1408-back-2,null asp,97.09168384,97.08138681,97.09168384,97.09168384,641.8569,639.4324418,1783.750459,1783.468143,2568.793426,2590.663334,63.45988551,61.11320209,59.3646,59.9754,0.0157,0,0
1408,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,coda,2, ,,,, ,0.8271,0.9383,0.8827,0.8456,0.9198,1408-back-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,954.8129,897.5870693,1962.679669,1945.161117,2644.159874,2615.546732,49.04948761,45.76643866,40.5252,40.2043,0.0741,0,0
1408,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,onset,3, ,,,, ,0.4675,0.4911,0.4793,0.4715,0.4872,1408-back-2,null vbar,97.09168384,97.08138681,97.09168384,97.09168384,641.8569,639.4324418,1783.750459,1783.468143,2568.793426,2590.663334,63.45988551,61.11320209,59.3646,59.9754,0.0157,0,0
1408,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,coda,3, ,,,, ,0.8271,0.9383,0.8827,0.8456,0.9198,1408-back-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,954.8129,897.5870693,1962.679669,1945.161117,2644.159874,2615.546732,49.04948761,45.76643866,40.5252,40.2043,0.0741,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,vowel,1, ,,,, ,0.7167,0.9404,0.8286,0.754,0.9031,1408-bat-1,vowel,195.8140862,118.986477,92.01203041,88.35321419,951.5244,862.8374439,1884.358763,1852.982772,2716.967781,2636.974995,52.40310501,50.72210297,41.5513,43.4902,0.1491,0.22370281,224
1408,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,onset,2, ,,,, ,0.7003,0.7167,0.7085,0.703,0.714,1408-bat-1,null asp,196.4916347,196.3178974,196.4916347,196.4371255,694.0823,694.0737725,1923.126199,1922.677075,2680.864807,2657.581671,51.1331561,47.49912111,47.2608,47.5741,0.011,0,0
1408,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,coda,2, ,,,, ,1.032,1.1139,1.073,1.0457,1.1003,1408-bat-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,1255.6075,1108.691182,1996.908324,2002.009193,2389.330629,3027.78784,37.68019982,37.68019982,32.4851,33.7965,0.0546,0.08188366,82
1408,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,onset,3, ,,,, ,0.7003,0.7167,0.7085,0.703,0.714,1408-bat-1,null vbar,196.4916347,196.3178974,196.4916347,196.4371255,694.0823,694.0737725,1923.126199,1922.677075,2680.864807,2657.581671,51.1331561,47.49912111,47.2608,47.5741,0.011,0,0
1408,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,coda,3, ,,,, ,1.032,1.1139,1.073,1.0457,1.1003,1408-bat-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1255.6075,1108.691182,1996.908324,2002.009193,2389.330629,3027.78784,37.68019982,37.68019982,32.4851,33.7965,0.0546,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,vowel,1, ,,,, ,0.4369,0.6449,0.5409,0.4715,0.6103,1408-bat-2,vowel,184.7124179,146.3189252,178.8915575,134.7397888,913.6563,884.8904247,1855.168343,1860.088791,2785.291246,2756.768046,63.12844825,63.12844825,59.2724,60.0325,0.1387,0.20806493,208
1408,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,onset,2, ,,,, ,0.4057,0.4369,0.4213,0.4109,0.4317,1408-bat-2,null asp,184.916417,184.8734726,184.916417,184.916417,571.132,592.0158093,1792.719779,1802.358702,2641.575094,2717.766917,62.51221737,60.72012672,55.9038,57.0374,0.0208,0,0
1408,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,coda,2, ,,,, ,0.6449,0.7063,0.6756,0.6552,0.6961,1408-bat-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,843.5241,873.1538819,1876.482531,1875.212034,2876.547536,2878.42546,47.47153619,44.3670347,37.9616,37.1639,0.0409,0,0
1408,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,onset,3, ,,,, ,0.4057,0.4211,0.4134,0.4083,0.4185,1408-bat-2,vbar,--undefined--,--undefined--,--undefined--,--undefined--,596.9453,609.2633544,1826.221477,1825.66858,2903.949691,2918.749833,56.17312022,56.17312022,50.6517,50.9762,0.0102,0.01534726,15
1408,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,coda,3, ,,,, ,0.6449,0.7063,0.6756,0.6552,0.6961,1408-bat-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,843.5241,873.1538819,1876.482531,1875.212034,2876.547536,2878.42546,47.47153619,44.3670347,37.9616,37.1639,0.0409,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,vowel,1, ,,,, ,0.7592,0.9443,0.8517,0.7901,0.9134,1408-cap-1,vowel,196.3266413,189.3272984,184.236413,184.1888169,918.9337,889.1402769,1765.04234,1747.322473,2748.265257,2594.613997,38.77104938,38.22561923,33.2238,34.188,0.1234,0.18505432,185
1408,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,onset,2, ,,,, ,0.6729,0.7592,0.716,0.6872,0.7448,1408-cap-1,asp,196.3266413,196.3266413,--undefined--,--undefined--,1146.7487,1132.303552,2292.958412,2289.526977,2928.820008,2870.693519,43.59167911,42.91782099,39.4266,39.8723,0.0576,0.08635868,86
1408,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,coda,2, ,,,, ,1.022,1.0726,1.0473,1.0304,1.0641,1408-cap-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,831.3978,846.3279689,1734.651127,1766.335719,3014.225934,2957.695985,20.80897385,20.80897385,18.6688,18.9552,0.0337,0,0
1408,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,onset,3, ,,,, ,0.6729,0.7592,0.716,0.6872,0.7448,1408-cap-1,null vbar,196.3266413,196.3266413,--undefined--,--undefined--,1146.7487,1132.303552,2292.958412,2289.526977,2928.820008,2870.693519,43.59167911,42.91782099,39.4266,39.8723,0.0576,0,0
1408,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,coda,3, ,,,, ,1.022,1.0726,1.0473,1.0304,1.0641,1408-cap-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,831.3978,846.3279689,1734.651127,1766.335719,3014.225934,2957.695985,20.80897385,20.80897385,18.6688,18.9552,0.0337,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,vowel,1, ,,,, ,0.5496,0.7927,0.6711,0.5901,0.7521,1408-cap-2,vowel,186.9072017,134.973979,176.1266988,116.174017,915.6089,883.8336364,1806.340553,1735.858811,2688.218623,2631.640311,59.51880615,59.51880615,54.5159,55.8395,0.1621,0.24311113,243
1408,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,onset,2, ,,,, ,0.4621,0.5496,0.5058,0.4767,0.535,1408-cap-2,asp,186.9072017,186.9072017,--undefined--,--undefined--,962.3516,905.2995956,2436.979166,2443.566755,2967.133968,2983.293789,56.07057161,56.07057161,54.2035,54.7993,0.0583,0.08743471,87
1408,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,coda,2, ,,,, ,0.8662,0.9441,0.9052,0.8792,0.9311,1408-cap-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,887.5217,858.86989,1537.11041,1567.862034,2700.30555,2715.753422,46.98945866,46.98945866,39.0101,39.2874,0.0519,0,0
1408,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,onset,3, ,,,, ,0.4621,0.5496,0.5058,0.4767,0.535,1408-cap-2,null vbar,186.9072017,186.9072017,--undefined--,--undefined--,962.3516,905.2995956,2436.979166,2443.566755,2967.133968,2983.293789,56.07057161,56.07057161,54.2035,54.7993,0.0583,0,0
1408,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,coda,3, ,,,, ,0.8662,0.9441,0.9052,0.8792,0.9311,1408-cap-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,887.5217,858.86989,1537.11041,1567.862034,2700.30555,2715.753422,46.98945866,46.98945866,39.0101,39.2874,0.0519,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,, ,0.7907,0.9286,0.8596,0.8136,0.9056,1408-cup-1,vowel,207.3845894,188.8565456,196.5713574,181.757585,716.66,718.1066687,1334.02422,1369.261628,2660.418736,2639.506822,46.67858355,46.67858355,38.6005,40.889,0.0919,0.13790605,138
1408,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,onset,2, ,,,, ,0.7211,0.7907,0.7559,0.7327,0.7791,1408-cup-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,1296.9226,1099.399256,1917.814826,1806.185783,2664.348424,2672.981096,41.97562262,41.97562262,39.4042,39.2044,0.0464,0.06957422,70
1408,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,coda,2, ,,,, ,1.0416,1.1199,1.0808,1.0547,1.1068,1408-cup-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,1039.0849,1000.599364,1641.778072,1660.862221,2776.696426,2857.795744,32.52616155,32.52616155,25.3913,25.5569,0.0522,0,0
1408,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,onset,3, ,,,, ,0.7211,0.7907,0.7559,0.7327,0.7791,1408-cup-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1296.9226,1099.399256,1917.814826,1806.185783,2664.348424,2672.981096,41.97562262,41.97562262,39.4042,39.2044,0.0464,0,0
1408,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,coda,3, ,,,, ,1.0416,1.1199,1.0808,1.0547,1.1068,1408-cup-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1039.0849,1000.599364,1641.778072,1660.862221,2776.696426,2857.795744,32.52616155,32.52616155,25.3913,25.5569,0.0522,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,, ,0.4523,0.5878,0.52,0.4749,0.5652,1408-cup-2,vowel,241.0822191,191.6518872,231.5836041,190.8105089,804.8124,792.0797819,1536.620953,1536.289089,2603.580723,2587.957024,64.85038425,64.85038425,62.6523,63.465,0.0903,0.13550656,136
1408,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,onset,2, ,,,, ,0.3979,0.4523,0.4251,0.407,0.4432,1408-cup-2,asp,--undefined--,--undefined--,--undefined--,--undefined--,950.4314,896.7428873,1836.882515,1852.12153,2762.892294,2809.414552,58.56605871,55.94435932,54.6199,54.0781,0.0362,0.05436491,54
1408,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,coda,2, ,,,, ,0.5878,0.6486,0.6182,0.5979,0.6385,1408-cup-2,null asp,154.6216398,153.3859113,--undefined--,--undefined--,733.9354,735.120088,1515.699657,1498.182204,2903.831319,2833.140228,57.89101986,53.55292651,45.5596,44.4336,0.0406,0,0
1408,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,onset,3, ,,,, ,0.3979,0.4523,0.4251,0.407,0.4432,1408-cup-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,950.4314,896.7428873,1836.882515,1852.12153,2762.892294,2809.414552,58.56605871,55.94435932,54.6199,54.0781,0.0362,0,0
1408,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,coda,3, ,,,, ,0.5878,0.6486,0.6182,0.5979,0.6385,1408-cup-2,null vbar,154.6216398,153.3859113,--undefined--,--undefined--,733.9354,735.120088,1515.699657,1498.182204,2903.831319,2833.140228,57.89101986,53.55292651,45.5596,44.4336,0.0406,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,vowel,1, ,,,, ,0.6191,0.7735,0.6963,0.6448,0.7478,1408-dock-1,vowel,204.2422595,200.8591521,202.428714,198.0416117,660.8481,660.2766854,1213.432435,1247.908868,2679.137845,2743.895571,54.13477704,53.49805072,44.5194,45.5963,0.103,0.15446204,154
1408,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,onset,2, ,,,, ,0.5944,0.6191,0.6068,0.5986,0.615,1408-dock-1,null asp,531.5472644,515.6709283,531.5472644,518.361539,549.5253,560.566825,1993.993536,1940.395036,3600.50705,3266.236705,49.53439314,45.00622358,43.2188,42.9714,0.0164,0,0
1408,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,coda,2, ,,,, ,0.8903,0.9513,0.9208,0.9004,0.9411,1408-dock-1,null asp,455.5103962,451.7808659,455.5103962,453.9421483,927.9339,987.2591216,1405.924945,1522.144094,2970.333891,2955.781494,36.96292097,36.18409086,27.5055,27.9294,0.0407,0,0
1408,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,onset,3, ,,,, ,0.5944,0.6191,0.6068,0.5986,0.615,1408-dock-1,null vbar,531.5472644,515.6709283,531.5472644,518.361539,549.5253,560.566825,1993.993536,1940.395036,3600.50705,3266.236705,49.53439314,45.00622358,43.2188,42.9714,0.0164,0,0
1408,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,coda,3, ,,,, ,0.8903,0.9513,0.9208,0.9004,0.9411,1408-dock-1,null vbar,455.5103962,451.7808659,455.5103962,453.9421483,927.9339,987.2591216,1405.924945,1522.144094,2970.333891,2955.781494,36.96292097,36.18409086,27.5055,27.9294,0.0407,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,vowel,1, ,,,, ,0.5165,0.7214,0.6189,0.5506,0.6872,1408-dock-2,vowel,186.1775409,124.6891315,170.2450571,93.46353634,785.3372,819.3047576,1118.145515,1176.842847,2587.102926,2661.950585,63.0275669,62.11116074,54.0335,55.949,0.1366,0.20488789,205
1408,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,onset,2, ,,,, ,0.4273,0.5165,0.4719,0.4422,0.5016,1408-dock-2,null asp,200.7893653,194.3253898,200.7893653,196.5635752,525.0192,704.1015582,1931.8734,2063.882833,3181.935205,3227.49074,63.23206657,63.23206657,54.6321,56.8053,0.0594,0,0
1408,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,coda,2, ,,,, ,0.7898,0.847,0.8184,0.7993,0.8375,1408-dock-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,867.3008,909.7395302,1517.199588,1538.92129,3116.33501,2991.021609,49.17767804,48.41410725,41.1318,41.1085,0.0382,0,0
1408,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,onset,3, ,,,, ,0.4273,0.4532,0.4403,0.4317,0.4489,1408-dock-2,vbar,--undefined--,--undefined--,--undefined--,--undefined--,1688.287,1150.615709,3086.052314,2444.956063,4619.676395,3712.239828,50.08254209,43.44683341,41.7661,41.277,0.0173,0.02589106,26
1408,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,coda,3, ,,,, ,0.7898,0.847,0.8184,0.7993,0.8375,1408-dock-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,867.3008,909.7395302,1517.199588,1538.92129,3116.33501,2991.021609,49.17767804,48.41410725,41.1318,41.1085,0.0382,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,fat,pre,coda,new word,unvoiced,t,alveolar,vowel,1, ,,,, ,0.7247,0.923,0.8239,0.7578,0.89,1408-fat-1,vowel,201.719195,179.9691399,182.945409,174.9087977,890.44,893.3818927,1785.394769,1799.287332,2480.949994,2646.573457,48.55001373,47.74034568,39.8065,42.1005,0.1322,0.19830835,198
1408,,,University Students,,,Yes,fat,pre,coda,new word,unvoiced,t,alveolar,coda,2, ,,,, ,1.0249,1.0787,1.0518,1.0339,1.0697,1408-fat-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,845.2738,821.2754342,2048.729738,2055.71853,3340.346632,3323.113604,33.98561964,32.7169687,30.9688,30.1821,0.0359,0,0
1408,,,University Students,,,Yes,fat,pre,coda,new word,unvoiced,t,alveolar,coda,3, ,,,, ,1.0249,1.0787,1.0518,1.0339,1.0697,1408-fat-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,845.2738,821.2754342,2048.729738,2055.71853,3340.346632,3323.113604,33.98561964,32.7169687,30.9688,30.1821,0.0359,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,fat,post,coda,new word,unvoiced,t,alveolar,vowel,1, ,,,, ,0.4964,0.7675,0.6319,0.5416,0.7223,1408-fat-2,vowel,211.8937561,196.529751,197.3821099,190.4740051,996.957,944.568268,1795.686803,1824.523345,2893.056263,2768.804944,61.51734829,61.51734829,55.6643,57.0047,0.1807,0.27108325,271
1408,,,University Students,,,Yes,fat,post,coda,new word,unvoiced,t,alveolar,coda,2, ,,,, ,0.8147,0.8598,0.8372,0.8222,0.8523,1408-fat-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,723.6823,715.776109,2048.606872,2122.834354,3086.519645,3117.501251,43.3231146,41.47159969,37.8418,37.5483,0.0301,0,0
1408,,,University Students,,,Yes,fat,post,coda,new word,unvoiced,t,alveolar,coda,3, ,,,, ,0.8147,0.8598,0.8372,0.8222,0.8523,1408-fat-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,723.6823,715.776109,2048.606872,2122.834354,3086.519645,3117.501251,43.3231146,41.47159969,37.8418,37.5483,0.0301,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,University Students,,,Yes,feet,pre,coda,trained,unvoiced,t,alveolar,vowel,1, ,,,, ,0.6754,0.8637,0.7695,0.7068,0.8323,1408-feet-1,vowel,202.337399,180.613407,190.5349842,174.7405385,380.2978,386.7487772,1877.867264,2057.849428,3148.377708,3277.75224,51.88135772,49.83819652,41.7187,43.0556,0.1255,0.18830543,188
